Main Topic,Keyword,Related score,Competition,Overall,Search volume,30d ago searches,Timestamp,Number of words,KW Type,Content Pillar
stoicism,philosophy explained,2.4,48.5,52.60182451229544,3741.0,,1771835931.0,2,multiple words,Fundamental Knowledge
habits,habit formation,2.4,45.6,53.75245525293409,3732.0,,1771835931.0,2,multiple words,Personal Growth
philosophy,plato republic,1.2,44.0,54.37574286504474,3716.0,,1771835931.0,2,multiple words,Fundamental Knowledge
personal growth,mental resilience,1.2,50.5,51.76945716106843,3710.0,,1771835931.0,2,multiple words,Personal Growth
philosophy,iron mind,1.2,36.8,57.2431612833019,3704.0,,1771835931.0,2,multiple words,Fundamental Knowledge
personal growth,inspirational videos,1.2,39.0,56.332586721056,3675.0,,1771835931.0,2,multiple words,Personal Growth
mental models,clear thinking,2.4,41.2,55.44623083353473,3669.0,,1771835931.0,2,multiple words,Personal Growth
finding purpose,self discovery,1.2,47.0,53.12304899098712,3666.0,,1771922253.0,2,multiple words,Purpose and Identity
philosophy,chinese philosophy,4.7,34.8,57.974294674685794,3639.0,,1771835931.0,2,multiple words,Fundamental Knowledge
exitentialism,absurdism vs nihilism vs existentialism,1.0499999999999998,6.5,69.28787585755667,3633.0,,1771922253.0,5,multiple words,Fundamental Knowledge
personal growth,30 habits,1.2,60.5,47.66747944166295,3614.0,,,2,multiple words,Personal Growth
jung,cognitive functions,1.2,40.1,55.79396975235505,3583.0,,1771835931.0,2,multiple words,Fundamental Knowledge
nihilism,what is nihilism,17.150000000000006,33.599999999999994,58.355785998700426,3548.0,,1771922253.0,3,sentence,Fundamental Knowledge
jung,carl jung philosophy,6.125,32.099999999999994,58.85021425137863,3453.0,,1771835931.0,3,multiple words,Fundamental Knowledge
personal growth,mental discipline,1.2,40.4,55.52570564200968,3449.0,,1771835931.0,2,multiple words,Personal Growth
stoicism,stoicism legends,14.1,24.5,61.852860995962175,3420.0,,1771835931.0,2,multiple words,Fundamental Knowledge
jung,the anima,1.2,21.2,63.16032977256808,3409.0,,,2,multiple words,Fundamental Knowledge
productivity,career development,1.2,36.0,57.23462038904261,3404.0,,1771835931.0,2,multiple words,Personal Growth
procrastination,fight or flight response,1.4,41.5,55.0346203890426,3404.0,,1771835931.0,4,sentence,Emotional Pain
procrastination,procrastination motivation,4.7,38.0,56.4059470887987,3379.0,,1771835931.0,2,multiple words,Personal Growth
mental models,wisdom podcast,1.2,44.9,53.60893412040704,3347.0,,1771835931.0,2,multiple words,Personal Growth
mental models,self improvement books,1.4,40.5,55.34678986774589,3328.0,,1771835931.0,3,multiple words,Personal Growth
philosophy,stoic meditation,1.2,35.7,57.23981389566291,3305.0,,1771835931.0,2,multiple words,Fundamental Knowledge
mental models,learn faster,1.2,45.5,53.313924716191934,3300.0,,1771835931.0,2,sentence,Personal Growth
philosophy,hegelian dialectic,1.2,35.7,57.231566545584656,3298.0,,1771835931.0,2,multiple words,Fundamental Knowledge
procrastination,self-determination theory,1.2,38.1,56.259754200346805,3288.0,,1771835931.0,2,multiple words,Personal Growth
anxiety,how to process emotions,1.4,48.5,52.07602134882558,3268.0,,1771835931.0,4,sentence,Emotional Pain
stoicism,stoic path,2.4,33.5,58.0485483487494,3245.0,,1771835931.0,2,multiple words,Fundamental Knowledge
stoicism,stoic morning routine,19.6,51.9,50.65967247994024,3221.0,,1771835931.0,3,multiple words,Personal Growth
procrastination,tim urban ted talk,1.4,23.5,62.01604787744385,3218.0,,1771835931.0,4,sentence,Emotional Pain
mental models,theory of constraints,1.4,25.6,61.165153760885175,3209.0,,1771835931.0,3,multiple words,Fundamental Knowledge
anxiety,living with anxiety,4.9,38.0,56.18571078483373,3193.0,,1771835931.0,3,sentence,Emotional Pain
personal growth,high performance habits,5.6,47.0,52.58327356526932,3191.0,,1771835931.0,3,multiple words,Personal Growth
philosophy,diogenes the cynic,1.4,50.5,51.1820543825928,3190.0,,1771835931.0,3,multiple words,Fundamental Knowledge
nihilism,no nonsense spirituality,4.199999999999999,29.2,59.69717382699949,3186.0,,1771922253.0,3,multiple words,Purpose and Identity
mental models,psychology of success,1.4,35.5,57.144068926775375,3159.0,,1771835931.0,3,multiple words,Personal Growth
schopenhauer,schopenhauer on playing dumb,4.9,23.885492768749067,61.78371024298728,3154.0,,,4,sentence,Fundamental Knowledge
schopenhauer,eastern,1.25,54.0,49.726791857710026,3145.0,,1771835931.0,1,single word,Fundamental Knowledge
philosophy,phenomenology of spirit,1.4,22.5,62.26571054730542,3096.0,,1771835931.0,3,multiple words,Fundamental Knowledge
mental models,non linear thinking,1.4,21.6,62.62319694314844,3094.0,,,3,multiple words,Personal Growth
anxiety,alternate nostril breathing,1.4,52.0,50.44934301065578,3083.0,,1771835931.0,3,multiple words,Personal Growth
stoicism,stoic discipline,1.2,43.9,53.68808111208914,3082.0,,1771835931.0,2,multiple words,Fundamental Knowledge
stoicism,the stoic verse,1.4,30.2,59.1414862345201,3061.0,,1771835931.0,3,multiple words,Fundamental Knowledge
stoicism,wisdom quotes,1.2,44.5,53.39982306990912,3044.0,,1771835931.0,2,multiple words,Fundamental Knowledge
nihilism,alex o’connor,1.2,66.0,44.78060780459857,3029.0,,1771922253.0,2,multiple words,Purpose and Identity
personal growth,personal growth and development,4.9,40.0,55.16903291734095,3020.0,,1771835931.0,4,multiple words,Personal Growth
personal growth,mental wellness,1.2,45.7,52.860592893491,2998.0,,1771835931.0,2,multiple words,Personal Growth
productivity,digital notes,1.2,43.1,53.89799709606563,2996.0,,1771835931.0,2,multiple words,Personal Growth
meaning of life,life philosophy,1.5,42.0,54.33539956521948,2994.0,,1771922253.0,2,multiple words,Purpose and Identity
philosophy,german idealism,1.2,24.9,61.17280029863591,2992.0,,1771835931.0,2,multiple words,Fundamental Knowledge
habits,stay high habits,9.8,36.5,56.50671165424431,2972.0,,1771835931.0,3,sentence,Personal Growth
stoicism,stoics,2.0,64.5,45.26856958476643,2943.0,,1771835931.0,1,single word,Fundamental Knowledge
mental models,train your brain,1.4,54.0,49.45400349956705,2932.0,,1771835931.0,3,sentence,Personal Growth
finding purpose,what is meaning,1.4,36.1,56.595385606873286,2918.0,,1771922253.0,3,sentence,Fundamental Knowledge
habits,signed to the streets 3,1.4,45.0,53.00594767808546,2896.0,,1771835931.0,5,multiple words,Personal Growth
productivity,four thousand weeks,1.4,34.0,57.39653415021269,2889.0,,1771835931.0,3,multiple words,Personal Growth
procrastination,procrastinate,2.0,62.5,45.995187498893166,2888.0,,1771835931.0,1,single word,Emotional Pain
anxiety,emma mcadam,2.4,59.0,47.39114474540516,2885.0,,1771835931.0,2,multiple words,Emotional Pain
personal growth,rebuild yourself,1.2,62.5,45.9722228067142,2871.0,,1771835931.0,2,multiple words,Personal Growth
procrastination,forrest hanson,1.2,28.7,59.48000991662633,2862.0,,1771835931.0,2,multiple words,Personal Growth
stoicism,stoic principles,5.1,40.0,54.94775856067941,2853.0,,1771835931.0,2,multiple words,Purpose and Identity
jung,active imagination,1.5,29.9,58.96313947661389,2835.0,,1771835931.0,2,multiple words,Fundamental Knowledge
personal growth,motivation to change,1.4,41.0,54.51489836696864,2829.0,,,3,sentence,Personal Growth
anxiety,start living,1.2,56.5,48.29421888021079,2814.0,,1771835931.0,2,sentence,Personal Growth
schopenhauer,curso enem gratuito,1.4,58.0,47.63572451028768,2772.0,,1771835931.0,3,multiple words,Fundamental Knowledge
schopenhauer,schopenhauer filosofia,5.875,40.6,54.59151248789716,2769.0,,1771835931.0,2,multiple words,Fundamental Knowledge
schopenhauer,counsels and maxims,2.8,31.4,58.25602926670384,2758.0,,1771835931.0,3,multiple words,Fundamental Knowledge
schopenhauer,schopenhauer intelligence,9.4,17.7,63.71055938983379,2740.0,,1771835931.0,2,multiple words,Fundamental Knowledge
personal growth,professional development,3.9,29.4,59.0191856908018,2732.0,,1771835931.0,2,multiple words,Personal Growth
personal growth,success strategies,1.5,35.5,56.57491196508616,2729.0,,1771835931.0,2,multiple words,Personal Growth
nihilism,free will debate,1.4,38.0,55.569206350132006,2725.0,,1771922253.0,3,sentence,Fundamental Knowledge
personal growth,business success,3.6,35.0,56.754905590283,2715.0,,1771835931.0,2,multiple words,Personal Growth
productivity,skill stacking,1.8,37.3,55.81479578472219,2701.0,,1771835931.0,2,sentence,Personal Growth
philosophy,chuang tzu,1.2,32.1,57.88903097848353,2697.0,,1771835931.0,2,multiple words,Fundamental Knowledge
anxiety,on purpose podcast,1.4,59.0,47.09280607244485,2672.0,,1771835931.0,3,multiple words,Personal Growth
philosophy,book of five rings,1.4,30.0,58.68843632591052,2669.0,,1771835931.0,4,multiple words,Fundamental Knowledge
stoicism,stoic habits,2.4,52.3,49.75968207848501,2663.0,,1771835931.0,2,multiple words,Personal Growth
meaning of life,finding your purpose,1.4,47.5,51.65330049983192,2645.0,,1771922253.0,3,sentence,Purpose and Identity
personal growth,lessons learned,1.2,42.8,53.4635596623973,2598.0,,1771835931.0,2,multiple words,Personal Growth
anxiety,excessive stress and anxiety,4.9,35.0,56.57156334665124,2590.0,,,4,multiple words,Emotional Pain
schopenhauer,problem of evil,1.4,29.8,58.6259476666074,2573.0,,1771835931.0,3,multiple words,Fundamental Knowledge
personal growth,mindset change,1.2,47.5,51.54443559572439,2572.0,,1771835931.0,2,sentence,Personal Growth
finding purpose,how to find purpose in life,1.4,41.5,53.90491401316744,2546.0,,1771922253.0,6,sentence,Purpose and Identity
mental models,smart investing,1.2,52.5,49.472696969108775,2525.0,,1771835931.0,2,sentence,Personal Growth
stoicism,emotional strength,1.2,43.0,53.26498675390335,2520.0,,1771835931.0,2,multiple words,Fundamental Knowledge
finding purpose,mark manson podcast,1.4,57.0,47.65880755912086,2516.0,,1771922253.0,3,multiple words,Personal Growth
productivity,4000 weeks,1.2,27.9,59.28952032280076,2510.0,,1771835931.0,2,multiple words,Personal Growth
schopenhauer,the philosophy of,1.75,54.5,48.64176398464238,2505.0,,1771835931.0,3,multiple words,Fundamental Knowledge
personal growth,reflections on life,1.4,45.5,52.2293215836373,2497.0,,1771835931.0,3,multiple words,Personal Growth
stoicism,the stoic mind,1.4,40.4,54.24274858937211,2480.0,,1771835931.0,3,multiple words,Fundamental Knowledge
mental models,charlie munger advice,7.0,57.8,47.27804033505805,2477.0,,1771835931.0,3,multiple words,Personal Growth
mental models,how to solve complex problems,1.4,34.9,56.42545705745271,2469.0,,,5,sentence,Personal Growth
philosophy,practical stoicism,1.2,38.5,54.95064167021294,2447.0,,1771835931.0,2,multiple words,Fundamental Knowledge
philosophy,plato dialogues,1.2,16.6,63.68192273690305,2429.0,,1771835931.0,2,multiple words,Fundamental Knowledge
mental models,user centered design,1.4,24.2,60.6403210064717,2428.0,,,3,multiple words,Personal Growth
anxiety,yoga calm,1.2,36.0,55.8929901897301,2411.0,,1771835931.0,2,multiple words,Personal Growth
procrastination,brain hacks,1.2,49.5,50.4929901897301,2411.0,,1771835931.0,2,multiple words,Personal Growth
philosophy,jake roper,1.2,41.0,53.811474165987626,2361.0,,1771835931.0,2,multiple words,Fundamental Knowledge
mental models,minimum viable product,1.4,51.6,49.54170512555652,2343.0,,1771835931.0,3,multiple words,Personal Growth
mental models,strategic planning,1.2,26.2,59.70004459093254,2342.0,,1771835931.0,2,multiple words,Personal Growth
philosophy,philosophy of religion,4.9,46.0,51.77505872958224,2339.0,,1771835931.0,3,multiple words,Fundamental Knowledge
nihilism,absurdism albert camus,1.4,39.0,54.560062685873575,2330.0,,1771922253.0,3,multiple words,Fundamental Knowledge
mental models,billionaire advice,1.2,37.1,55.31672236596237,2328.0,,1771835931.0,2,multiple words,Personal Growth
procrastination,tim urban procrastination,4.9,20.3,62.03337917512695,2326.0,,1771835931.0,3,multiple words,Emotional Pain
productivity,windows on ipad,1.4,25.7,59.85494008639726,2315.0,,1771835931.0,3,multiple words,Personal Growth
philosophy,german philosophy,4.7,35.5,55.921474725317225,2307.0,,1771835931.0,2,multiple words,Fundamental Knowledge
productivity,how to do nothing,1.4,43.3,52.7862702670104,2298.0,,1771835931.0,4,sentence,Personal Growth
philosophy,cathy newman,1.2,64.0,44.49100614422776,2289.0,,1771835931.0,2,multiple words,Fundamental Knowledge
exitentialism,existentialism is a humanism,1.0499999999999998,34.9,56.12760596717771,2287.0,,1771922253.0,4,sentence,Fundamental Knowledge
schopenhauer,life changing quotes,1.4,57.0,47.26714225160229,2275.0,,1771835931.0,3,sentence,Fundamental Knowledge
mental models,user experience design,1.4,20.0,62.06543207250349,2274.0,,1771835931.0,3,multiple words,Personal Growth
stoicism,stoicjournal,12.0,48.9,50.498583827252965,2270.0,,1771835931.0,1,single word,Fundamental Knowledge
philosophy,aristotle documentary,1.2,37.3,55.135155178024746,2268.0,,1771835931.0,2,multiple words,Fundamental Knowledge
procrastination,procrastination tips,10.575000000000005,43.0,52.82070143375043,2248.0,,1771835931.0,2,multiple words,Personal Growth
meaning of life,existential,2.0,62.5,45.01377391224429,2244.0,,1771922253.0,1,single word,Purpose and Identity
stoicism,protect your peace,1.4,54.1,48.37377391224429,2244.0,,1771835931.0,3,sentence,Fundamental Knowledge
personal growth,motivation compilation,1.2,45.5,51.79988174641521,2236.0,,1771835931.0,2,multiple words,Personal Growth
mental models,self development books,1.4,36.0,55.587685267852684,2229.0,,1771835931.0,3,multiple words,Personal Growth
philosophy,kategorischer imperativ,1.2,29.3,58.24668763361132,2217.0,,,2,multiple words,Fundamental Knowledge
nihilism,nihilism vs islam,4.9,18.2,62.67086468719253,2208.0,,,3,multiple words,Purpose and Identity
stoicism,emotional manipulation,2.4,53.0,48.73851329732585,2201.0,,1771835931.0,2,multiple words,Fundamental Knowledge
mental models,almanack of naval ravikant,1.4,40.9,53.5465713106452,2183.0,,1771835931.0,4,multiple words,Personal Growth
philosophy,the absurd,1.2,45.1,51.8665713106452,2183.0,,1771835931.0,2,multiple words,Fundamental Knowledge
stoicism,stoic life,1.2,47.0,51.09407824366242,2176.0,,1771835931.0,2,multiple words,Fundamental Knowledge
personal growth,daily habits for self improvement,1.4,38.0,54.69050141371147,2174.0,,1771835931.0,5,multiple words,Personal Growth
personal growth,mindset growth,1.2,40.5,53.68692129169385,2172.0,,1771835931.0,2,multiple words,Personal Growth
mental models,nielsen norman group,1.4,26.9,59.119751147179606,2168.0,,1771835931.0,3,multiple words,Personal Growth
anxiety,cognitive defusion,1.2,26.9,59.11436485188428,2165.0,,1771835931.0,2,multiple words,Personal Growth
nihilism,atheisim,3.0,46.0,51.45816106974901,2156.0,,,1,single word,Purpose and Identity
stoicism,inner calm,1.2,50.5,49.65635647574885,2155.0,,1771835931.0,2,multiple words,Fundamental Knowledge
finding purpose,how to find your purpose in life,1.4,48.5,50.45093766507789,2152.0,,1771922253.0,7,sentence,Purpose and Identity
philosophy,discipline and punish,1.4,43.8,52.29826531183369,2134.0,,1771749138.0,3,multiple words,Fundamental Knowledge
schopenhauer,aula de filosofia,1.4,40.6,53.5746180520282,2132.0,,1771835931.0,3,multiple words,Fundamental Knowledge
personal growth,personal power,1.2,34.5,55.99633027834456,2122.0,,1771835931.0,2,multiple words,Personal Growth
stoicism,stoic quotes for hard times,1.4,41.2,53.26094535171181,2092.0,,1771835931.0,5,multiple words,Fundamental Knowledge
nihilism,nihilism vs stoicism,4.9,25.8,59.417224832731314,2090.0,,,3,multiple words,Purpose and Identity
exitentialism,continental philosophy,1.2,33.5,56.31482667700041,2078.0,,1771922253.0,2,multiple words,Fundamental Knowledge
philosophy,urban myth,1.2,38.5,54.30170127718441,2071.0,,1771835931.0,2,multiple words,Fundamental Knowledge
schopenhauer,filosofia de vida,1.4,20.2,61.61982259939007,2070.0,,1771835931.0,3,multiple words,Fundamental Knowledge
nihilism,philosophical nihilism,9.4,41.0,53.29041557594779,2065.0,,,2,multiple words,Fundamental Knowledge
productivity,alex hormozi gym launch secrets,2.1,32.4,56.72098574757789,2060.0,,1771835931.0,5,sentence,Personal Growth
habits,ali abdaal atomic habits,4.9,48.5,50.27342539087796,2056.0,,1771835931.0,4,multiple words,Personal Growth
philosophy,science of logic,1.4,26.3,59.14205723189237,2050.0,,,3,multiple words,Fundamental Knowledge
procrastination,procrastination psychology,4.7,29.7,57.74966584263066,2033.0,,1771835931.0,2,multiple words,Emotional Pain
nihilism,nihilism explained,27.02500000000001,28.6,58.17816888165727,2027.0,,1771922253.0,2,multiple words,Fundamental Knowledge
exitentialism,existence precedes essence,1.0499999999999998,27.4,58.63700245531419,2016.0,,,3,multiple words,Purpose and Identity
habits,eminem the death of slim shady album,1.4,48.0,50.39314160904431,2014.0,,,7,multiple words,Personal Growth
procrastination,overcoming procrastination,14.1,45.0,51.564062463169215,1999.0,,1771835931.0,2,sentence,Personal Growth
personal growth,success coach,1.2,37.3,54.63627116903187,1995.0,,1771835931.0,2,multiple words,Personal Growth
nihilism,absurdism explained,1.2,29.8,57.60691403121116,1980.0,,1771922253.0,2,multiple words,Fundamental Knowledge
anxiety,mental health treatment,1.4,41.0,53.11313783867698,1973.0,,1771835931.0,3,multiple words,Emotional Pain
jung,c. g. jung,4.9,41.5,52.91116582226082,1972.0,,,3,multiple words,Fundamental Knowledge
mental models,science of thinking,1.4,29.0,57.89733364305046,1965.0,,,3,multiple words,Personal Growth
philosophy,ancient cultures,1.2,46.5,50.88940740027205,1961.0,,,2,multiple words,Fundamental Knowledge
